;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200
50;0,134211;0,059947;0,270749;0,298071;0,174336;0,238051;0,269982;0,156995;0,106166;0,13253;0,088;0,328113;0,221965;0,207462;0,363055;0,424426;0,07269;0,290201;0,421927;0,14894;0,298184;0,433402;0,502937;0,15836;0,189645;0,326715;0,19397;0,164029;0,192012;0,167875;0,143113;0,190292;0,193872;0,144619;0,141117;0,034345;0,091043;0,104952;0,05305;0,156916;0,213951;0,266589;0,073775;0,103325;0,431269;0,125684;0,13485;0,364078;0,134458;0;0,122026;0,056851;0,236196;0,261924;0,529216;0,249818;0,511584;0,26384;0,246464;0,220272;0,113941;0,138146;0,044469;0,05501;0,03601;0,427592;0,137572;0,248842;0,527675;0,331041;0,319207;0,222329;0,012994;0,252807;0,224629;0,444061;0,411949;0,31028;0,068799;0,325512;0,121851;0,305296;0,297653;0,382251;0,127015;0,303938;0,042939;0,223329;0,125532;0,128677;0,324418;0,354252;0,043849;0,384803;0,126483;0,388862;0,150361;0,080904;0,146;0,150446;0,137321;0,045615;0,435169;0,140371;0,195825;0,233752;0,14731;0,458765;0,39245;0,326253;0,288804;0,054529;0,042127;0,052155;0,063258;0,128282;0,086564;0,106278;0,098923;0,139318;0,21526;0,047171;0,025723;0,041116;0,41633;0,13949;0,153238;0,332944;0,269247;0,12911;0,237311;0,132592;0,311174;0,228847;0,195583;0,351606;0,143356;0,233526;0,185142;0,195131;0,314098;0,066383;0,368583;0,184197;0,13432;0,190435;0,319368;0,221657;0,410106;0,428512;0,315503;0,107784;0,257899;0,133643;0,099041;0,137992;0,020618;0,049263;0,033895;0,273457;0,091682;0,183346;0,054479;0,242496;0,301964;0,294839;0,336653;0,064307;0,234545;0,154233;0,01972;0,34504;0,051444;0,222219;0,642002;0,26181;0,2067;0,267845;0,317706;0,191397;0,04044;0,121904;0,420442;0,115763;0,101662;0,394786;0,21959;0,112169;0,390267;0,457084;0,205038;0,307195;0,164932;0,086877;0,47799;0,093253;0,31901;0,423625;0,270754;0,158205
51;0,021001;0,078076;0,268625;0,262663;0,059603;0,17399;0,234797;0,087902;0,177086;0,114804;0,09111;0,284252;0,297224;0,287923;0,308636;0,360969;0,072852;0,242352;0,371143;0,117756;0,189885;0,355548;0,425219;0,061101;0,286514;0,221557;0,072441;0,044208;0,070481;0,045969;0,021124;0,071972;0,072745;0,119757;0,023078;0,143624;0,12983;0,202347;0,174718;0,212238;0,331406;0,16175;0,073305;0,151793;0,378065;0,016779;0,114178;0,244224;0,113475;0,122026;0;0,080846;0,235425;0,157193;0,445148;0,249579;0,425766;0,156472;0,124831;0,319123;0,029494;0,210713;0,095976;0,165234;0,152091;0,374472;0,103929;0,202715;0,445718;0,275327;0,287566;0,102478;0,132354;0,232501;0,103627;0,382762;0,361128;0,220281;0,172272;0,219463;0,17981;0,220651;0,266541;0,261759;0,010146;0,263938;0,150521;0,226921;0,007492;0,111539;0,218727;0,306627;0,081148;0,341616;0,043546;0,346924;0,062933;0,052447;0,11836;0,168991;0,114371;0,158808;0,382442;0,018885;0,075338;0,142484;0,025584;0,397265;0,352408;0,28479;0,260535;0,082608;0,08351;0,070028;0,05881;0,010641;0,042226;0,019678;0,027919;0,017292;0,299655;0,148066;0,139411;0,144831;0,352804;0,103476;0,073212;0,259797;0,221584;0,100326;0,206516;0,113403;0,190475;0,312529;0,082718;0,312516;0,112698;0,174641;0,103725;0,096006;0,272828;0,077607;0,324665;0,148022;0,098914;0,293426;0,201821;0,182826;0,329945;0,377302;0,276831;0,210307;0,239657;0,229233;0,107271;0,143556;0,108878;0,096839;0,091031;0,195565;0,189885;0,266959;0,160372;0,131333;0,271757;0,279973;0,273672;0,058891;0,113457;0,272814;0,102864;0,226034;0,150516;0,18156;0,620901;0,158336;0,141629;0,215008;0,28006;0,303677;0,087357;0,020747;0,357191;0,021542;0,16813;0,281503;0,321245;0,028537;0,319968;0,377299;0,305947;0,213544;0,045143;0,044088;0,404198;0,192345;0,277279;0,370201;0,149818;0,038858
52;0,098665;0,003342;0,232106;0,249368;0,123544;0,233062;0,220803;0,144839;0,151766;0,081489;0,036061;0,277738;0,272648;0,259383;0,310711;0,370763;0,015842;0,23839;0,370829;0,096001;0,24285;0,377639;0,44737;0,132885;0,245163;0,270682;0,147643;0,125043;0,145744;0,12343;0,101048;0,140715;0,146839;0,09282;0,094557;0,089376;0,120505;0,159414;0,102829;0,199304;0,269521;0,210868;0,016931;0,080594;0,379694;0,090756;0,083245;0,313246;0,082732;0,056851;0,080846;0;0,197083;0,206226;0,473;0,211329;0,455191;0,208601;0,203696;0,276296;0,086088;0,18599;0,016104;0,111221;0,092796;0,376011;0,083299;0,196649;0,471667;0,278136;0,271871;0,17307;0,069792;0,207445;0,176666;0,390899;0,360772;0,253435;0,12379;0,269616;0,163351;0,248594;0,250106;0,332016;0,088874;0,254158;0,09796;0,185467;0,086649;0,077383;0,268472;0,303299;0,019204;0,335212;0,072345;0,339622;0,12888;0,064374;0,09364;0,1775;0,085364;0,102168;0,383723;0,099581;0,147903;0,177004;0,103356;0,405637;0,343731;0,276434;0,241895;0,002388;0,018883;0,028585;0,036465;0,089937;0,062539;0,071959;0,067833;0,097007;0,268302;0,100046;0,081663;0,094577;0,362611;0,084935;0,096779;0,277314;0,21713;0,075059;0,188483;0,081155;0,261668;0,281859;0,143166;0,302705;0,090119;0,178756;0,128322;0,139518;0,264158;0,009686;0,318654;0,132147;0,079492;0,246875;0,267102;0,170375;0,354028;0,377363;0,266233;0,163484;0,213322;0,188253;0,052132;0,095726;0,037074;0,069888;0,025004;0,21703;0,145992;0,235753;0,109576;0,188458;0,254747;0,252215;0,282494;0,042948;0,193175;0,209637;0,03906;0,293583;0,103964;0,170541;0,661816;0,205921;0,150711;0,214675;0,268731;0,248142;0,017628;0,089319;0,366795;0,067496;0,09187;0,362246;0,275981;0,062024;0,335319;0,401167;0,261281;0,250367;0,117607;0,037595;0,422881;0,147848;0,269027;0,371952;0,229426;0,110945
53;0,25559;0,196246;0,035027;0,086789;0,222065;0,409396;0,071552;0,322505;0,342206;0,122466;0,162294;0,120402;0,45597;0,440247;0,162968;0,227529;0,188131;0,103403;0,207896;0,117741;0,245639;0,260271;0,320108;0,295629;0,41409;0,252058;0,253611;0,263727;0,252795;0,2474;0,242897;0,235642;0,250286;0,115802;0,227596;0,269131;0,317185;0,336449;0,248601;0,392407;0,399358;0,219835;0,186734;0,13541;0,219212;0,252123;0,122388;0,343154;0,123082;0,236196;0,235425;0,197083;0;0,217646;0,355701;0,014389;0,343565;0,226004;0,303547;0,440578;0,259496;0,374245;0,19872;0,28554;0,265878;0,215816;0,131516;0,087897;0,350183;0,141613;0,097257;0,254427;0,24689;0,039049;0,263189;0,241402;0,199056;0,201253;0,301275;0,254154;0,356746;0,185965;0,080249;0,362802;0,24533;0,097705;0,277129;0,013805;0,242766;0,126289;0,252342;0,145951;0,215873;0,166109;0,19275;0,168355;0,298357;0,254326;0,117077;0,374572;0,121714;0,27576;0,222135;0,245241;0,247021;0,17714;0,239001;0,254779;0,169653;0,115534;0,070205;0,198089;0,214932;0,224966;0,229394;0,245488;0,247944;0,242656;0,24444;0,240331;0,446127;0,282842;0,260085;0,276707;0,220744;0,131958;0,171914;0,176099;0,094728;0,135802;0,0585;0,123607;0,312394;0,459507;0,220563;0,13273;0,122728;0,112548;0,161118;0,190592;0,106482;0,189902;0,152895;0,093347;0,136556;0,408787;0,296163;0,077267;0,246029;0,214318;0,103631;0,335789;0,037245;0,363534;0,145041;0,101357;0,21823;0,266471;0,218137;0,157459;0,324084;0,415879;0,287739;0,229011;0,082127;0,06101;0,158457;0,236259;0,301227;0,346165;0,227653;0,322808;0,287149;0,080418;0,853658;0,214142;0,128064;0,104407;0,103795;0,394972;0,211868;0,255038;0,223806;0,21407;0,147353;0,470075;0,436894;0,207599;0,211126;0,283961;0,424401;0,208744;0,234609;0,206636;0,291029;0,325066;0,110633;0,212664;0,32801;0,231928
54;0,161929;0,202932;0,236966;0,18693;0,098135;0,279646;0,169586;0,220125;0,333974;0,161908;0,185921;0,190265;0,454398;0,445051;0,194956;0,229682;0,190735;0,155047;0,253713;0,146226;0,037207;0,209845;0,277063;0,182988;0,441619;0,065179;0,103572;0,141942;0,104664;0,123015;0,142918;0,091252;0,100464;0,153361;0,134173;0,291056;0,287002;0,356076;0,308559;0,368908;0,47566;0,004679;0,189918;0,230491;0,25705;0,166716;0,158792;0,12776;0,158554;0,261924;0,157193;0,206226;0,217646;0;0,292379;0,226966;0,272313;0,008891;0,117022;0,474006;0,184073;0,367834;0,221318;0,313453;0,296902;0,253906;0,146572;0,136341;0,29419;0,166487;0,209997;0,077302;0,274436;0,189687;0,084904;0,25212;0,244754;0,073163;0,323302;0,063681;0,33697;0,081375;0,195751;0,147835;0,159861;0,181131;0,299048;0,218329;0,159236;0,162967;0,062674;0,202514;0,218366;0,237483;0,135788;0,243624;0,193805;0,208921;0,150319;0,321793;0,156252;0,305405;0,261575;0,147356;0,095501;0,042001;0,13596;0,265368;0,25076;0,194079;0,195746;0,208613;0,219898;0,213572;0,206089;0,158815;0,198449;0,176745;0,184708;0,144529;0,456623;0,298566;0,284765;0,294241;0,222161;0,144007;0,110023;0,129222;0,143096;0,153015;0,161373;0,160513;0,095647;0,469582;0,075362;0,218905;0,147793;0,105795;0,083653;0,066795;0,185563;0,197424;0,222288;0,137997;0,146212;0,446863;0,07923;0,140386;0,183478;0,258727;0,192189;0,362762;0,196718;0,383929;0,187854;0,187758;0,24314;0,250944;0,228073;0,077486;0,343072;0,423832;0,310052;0,0315;0,200649;0,227723;0,154765;0,209222;0,123212;0,415802;0,242569;0,106842;0,301698;0,137229;0,725126;0,004047;0,093771;0,13133;0,196003;0,452663;0,221531;0,172739;0,226464;0,15153;0,253309;0,263071;0,475341;0,1527;0,184669;0,229037;0,460158;0,062639;0,115703;0,176398;0,259936;0,345366;0,188128;0,2497;0,132768;0,120406
55;0,452872;0,470164;0,342072;0,269058;0,38858;0,565402;0,287125;0,512417;0,617359;0,40049;0,441926;0,236125;0,73969;0,728532;0,193605;0,132628;0,457431;0,256784;0,170412;0,38273;0,269153;0,097819;0,040221;0,475302;0,718079;0,236578;0,395642;0,43431;0,396831;0,415165;0,433557;0,383533;0,392659;0,388276;0,422873;0,562376;0,573559;0,632068;0,565124;0,656872;0,732148;0,288343;0,456205;0,458733;0,159198;0,456777;0,39768;0,296363;0,397913;0,529216;0,445148;0,473;0,355701;0,292379;0;0,351936;0,020866;0,295984;0,394152;0,749292;0,473644;0,652009;0,484845;0,584094;0,565156;0,160906;0,392421;0,291269;0,011421;0,215095;0,264416;0,367002;0,5422;0,318077;0,373037;0,12778;0,174406;0,224879;0,596741;0,240163;0,623231;0,225977;0,276576;0,300499;0,449446;0,257997;0,570957;0,36726;0,448427;0,403802;0,240016;0,21276;0,489609;0,207377;0,414016;0,209108;0,486184;0,494175;0,386256;0,612995;0,394954;0,574828;0,15932;0,437998;0,387748;0,303201;0,426545;0,120676;0,213111;0,241628;0,286254;0,475211;0,490403;0,489235;0,484811;0,448526;0,483789;0,463913;0,471219;0,434649;0,738831;0,572682;0,554543;0,567409;0,137793;0,390319;0,381837;0,197292;0,273401;0,400893;0,314379;0,399985;0,326289;0,752209;0,366736;0,23267;0,387758;0,297569;0,348105;0,349185;0,249457;0,46332;0,213047;0,350884;0,395251;0,719649;0,294561;0,318789;0,119238;0,166615;0,253094;0,636482;0,318537;0,660844;0,434546;0,408599;0,508681;0,531624;0,497735;0,256059;0,618656;0,705905;0,582565;0,322968;0,275888;0,308742;0,201467;0,489469;0,404628;0,673662;0,51205;0,294023;0,576436;0,317033;0,994702;0,290221;0,322524;0,270032;0,253663;0,717476;0,490427;0,462702;0,135726;0,434753;0,479071;0,473848;0,748806;0,433746;0,145965;0,073477;0,734211;0,231974;0,40699;0,45322;0,068834;0,620613;0,245583;0,161607;0,397855;0,411024
56;0,269679;0,210523;0,020952;0,08318;0,235156;0,423523;0,07263;0,336754;0,355905;0,136828;0,176626;0,115842;0,469072;0,453222;0,158464;0,222262;0,202479;0,103909;0,200151;0,131845;0,253734;0,257604;0,315602;0,309669;0,426435;0,258548;0,266492;0,277411;0,265719;0,260864;0,256797;0,248409;0,263127;0,130043;0,241457;0,282563;0,331338;0,349474;0,260969;0,406221;0,409587;0,228947;0,201084;0,148411;0,21168;0,266293;0,136723;0,351388;0,137416;0,249818;0,249579;0,211329;0,014389;0,226966;0,351936;0;0,340492;0,23546;0,315678;0,45258;0,273791;0,387769;0,212765;0,298672;0,279084;0,208371;0,145707;0,094132;0,346028;0,13959;0,090101;0,266419;0,260366;0,041232;0,275259;0,235107;0,191627;0,206459;0,314461;0,260825;0,37061;0,190776;0,075368;0,370879;0,25946;0,094619;0,290497;0,026497;0,256904;0,14066;0,259004;0,140412;0,230078;0,158036;0,206795;0,159861;0,312513;0,268713;0,131268;0,388828;0,13602;0,28892;0,214403;0,259195;0,259763;0,187107;0,25281;0,24814;0,160634;0,110516;0,06572;0,212314;0,229113;0,239264;0,243753;0,259604;0,262331;0,256964;0,25879;0,254277;0,458908;0,296329;0,273519;0,290193;0,215771;0,146103;0,185414;0,177311;0,098103;0,150098;0,065953;0,137959;0,322166;0,472253;0,232983;0,125276;0,136902;0,121279;0,173477;0,202706;0,102581;0,204206;0,145695;0,106391;0,150758;0,42076;0,30495;0,087141;0,24464;0,20647;0,09888;0,348588;0,036856;0,376379;0,159323;0,115609;0,232043;0,280634;0,232227;0,163793;0,337204;0,428856;0,301016;0,239651;0,076371;0,050322;0,157512;0,25062;0,313688;0,357122;0,241583;0,331242;0,300634;0,090193;0,868024;0,223365;0,139162;0,108657;0,098536;0,406175;0,226007;0,269256;0,218632;0,228256;0,159411;0,481534;0,448713;0,221821;0,20859;0,28097;0,436387;0,214595;0,248035;0,221017;0,286309;0,338142;0,106357;0,205397;0,339873;0,245484
57;0,433163;0,452315;0,331604;0,257344;0,368869;0,544688;0,274001;0,492236;0,598635;0,383728;0,424587;0,225072;0,720869;0,709899;0,182994;0,125213;0,439557;0,243128;0,166292;0,365867;0,24859;0,083555;0,041719;0,45514;0,700106;0,215934;0,375429;0,414254;0,376639;0,395211;0,413874;0,363528;0,372476;0,371559;0,403385;0,544552;0,554472;0,614019;0,548341;0,637687;0,715818;0,26823;0,438351;0,443083;0,155703;0,437187;0,380872;0,27582;0,381084;0,511584;0,425766;0,455191;0,343565;0,272313;0,020866;0,340492;0;0,275762;0,37339;0,73146;0,454129;0,633241;0,467291;0,566374;0,547563;0,156974;0,375211;0,276215;0,027474;0,202185;0,254408;0,346604;0,524576;0,305457;0,352558;0,123873;0,16915;0,20563;0,578835;0,21949;0,60422;0,207398;0,265316;0,280255;0,429904;0,246051;0,553111;0,354752;0,428927;0,38696;0,219365;0,202872;0,471577;0,20081;0,395253;0,203109;0,466094;0,475115;0,369465;0,593313;0,378126;0,557175;0,156416;0,418318;0,367583;0,284136;0,406863;0,119038;0,207719;0,230812;0,274788;0,457423;0,472423;0,470902;0,466247;0,428969;0,464704;0,444633;0,45201;0,41503;0,720336;0,554673;0,536812;0,54946;0,129384;0,373064;0,363258;0,180909;0,25891;0,383665;0,300245;0,383173;0,305429;0,733682;0,346891;0,22397;0,370786;0,280955;0,329576;0,329881;0,237923;0,445522;0,204944;0,334657;0,37791;0,701998;0,273695;0,303468;0,102619;0,163189;0,241992;0,618627;0,306323;0,642759;0,41767;0,392846;0,491095;0,513015;0,479837;0,238163;0,600618;0,687396;0,5647;0,302758;0,264976;0,298791;0,187368;0,470805;0,38392;0,657102;0,494213;0,273267;0,558386;0,301592;0,973888;0,270226;0,305026;0,254906;0,24283;0,700473;0,472553;0,44313;0,127902;0,415731;0,463731;0,453664;0,731134;0,414873;0,132606;0,059605;0,71647;0,212352;0,387196;0,434693;0,065137;0,602606;0,234279;0,157125;0,376999;0,391321
58;0,160069;0,205287;0,245639;0,19581;0,096991;0,273947;0,178451;0,21648;0,333523;0,167274;0,189577;0,198932;0,453405;0,444373;0,202996;0,236485;0,193267;0,163897;0,261346;0,152006;0,034355;0,215106;0,281696;0,179401;0,441902;0,065085;0,099668;0,138822;0,100885;0,12042;0,141303;0,088591;0,096731;0,159117;0,133396;0,292382;0,286072;0,356617;0,311215;0,367498;0,477747;0,009527;0,192503;0,235656;0,264472;0,165225;0,164189;0,120482;0,163922;0,26384;0,156472;0,208601;0,226004;0,008891;0,295984;0,23546;0,275762;0;0,10959;0,474367;0,182684;0,367173;0,223905;0,314758;0,298535;0,261364;0,151669;0,145124;0,298102;0,174854;0,218842;0,071896;0,276232;0,198372;0,079016;0,258891;0,252471;0,07948;0,324255;0,063054;0,335984;0,088683;0,204639;0,140595;0,158589;0,189974;0,300272;0,226483;0,158108;0,168159;0,062271;0,210882;0,220128;0,245736;0,137407;0,251886;0,190487;0,208563;0,156061;0,319452;0,161704;0,306876;0,268991;0,145715;0,091865;0,049612;0,134414;0,271992;0,259057;0,202794;0,204633;0,210987;0,221737;0,214799;0,206924;0,157502;0,198129;0,176115;0,184197;0,143139;0,456123;0,299534;0,286293;0,29534;0,229047;0,149115;0,113133;0,136708;0,151984;0,157837;0,16996;0,16584;0,086933;0,469;0,073929;0,2275;0,153306;0,114383;0,088553;0,069177;0,19435;0,199977;0,230644;0,145241;0,151058;0,447551;0,071609;0,148737;0,188739;0,266282;0,200994;0,363553;0,205429;0,384282;0,192263;0,193812;0,245357;0,251216;0,229949;0,086209;0,343702;0,423403;0,311162;0,027001;0,209535;0,236584;0,162777;0,209792;0,11633;0,417939;0,244366;0,099479;0,302578;0,145593;0,718342;0,0129;0,101312;0,14022;0,204808;0,454116;0,223543;0,171258;0,233326;0,152016;0,25841;0,254202;0,475901;0,153603;0,19133;0,233791;0,460682;0,068333;0,113905;0,177766;0,265232;0,34603;0,196884;0,257177;0,12458;0,118956
59;0,113114;0,200635;0,330224;0,294685;0,089124;0,171545;0,272666;0,137032;0,282064;0,205979;0,203535;0,30336;0,391346;0,386036;0,311544;0,345807;0,192781;0,264973;0,37073;0,198357;0,126876;0,321028;0,3848;0,105849;0,394633;0,158102;0,057933;0,082833;0,059613;0,080266;0,103736;0,07179;0,059897;0,203956;0,109279;0,265146;0,231991;0,315732;0,299366;0,303531;0,451246;0,119078;0,19281;0,263083;0,374029;0,121502;0,203772;0,133511;0,203196;0,246464;0,124831;0,203696;0,303547;0,117022;0,394152;0,315678;0,37339;0,10959;0;0,42708;0,136052;0,31167;0,219474;0,285636;0,274632;0,370903;0,189923;0,237208;0,397791;0,282058;0,319223;0,04945;0,256201;0,285008;0,040456;0,368162;0,361738;0,188633;0,290168;0,154319;0,278196;0,198257;0,302248;0,14752;0,119474;0,290871;0,271168;0,299854;0,120933;0,204569;0,154635;0,317933;0,205925;0,353352;0,139646;0,359438;0,118341;0,169928;0,201254;0,247336;0,202386;0,280349;0,378551;0,106178;0,061021;0,139379;0,100505;0,381051;0,366408;0,306472;0,300141;0,2057;0,208261;0,194752;0,183248;0,1182;0,161731;0,140388;0,148146;0,107673;0,39946;0,267314;0,262045;0,265058;0,338457;0,188008;0,140282;0,246219;0,249307;0,191624;0,255436;0,204301;0,080366;0,411103;0,083475;0,332588;0,196203;0,203865;0,142499;0,112979;0,296768;0,198629;0,337711;0,211059;0,186486;0,404872;0,10528;0,230854;0,294879;0,375749;0,302885;0,325343;0,292559;0,339889;0,21513;0,237639;0,233691;0,214754;0,215854;0,191588;0,304558;0,368499;0,279866;0,088153;0,307463;0,328933;0,271459;0,1824;0,0138;0,394026;0,227551;0,120244;0,269049;0,228193;0,60945;0,120769;0,177774;0,238536;0,306663;0,42046;0,211983;0,126093;0,342711;0,136362;0,282923;0,169122;0,430903;0,142437;0,300531;0,337789;0,415678;0,176885;0,087378;0,166109;0,370949;0,307173;0,299933;0,366704;0,02662;0,093676
60;0,320786;0,27915;0,472611;0,512677;0,378461;0,326794;0,485547;0,295358;0,145055;0,351763;0,308134;0,544308;0,073395;0,061129;0,58116;0,643613;0,291904;0,508198;0,638305;0,368728;0,508332;0,653669;0,723203;0,321513;0,03267;0,53912;0,387842;0,349157;0,385987;0,361596;0,337115;0,39081;0,389119;0,363996;0,341978;0,18692;0,195134;0,11814;0,192484;0,13476;0,092942;0,478666;0,293114;0,306768;0,648193;0,313752;0,354276;0,558197;0,353936;0,220272;0,319123;0,276296;0,440578;0,474006;0,749292;0,45258;0,73146;0,474367;0,42708;0;0,296584;0,116943;0,264738;0,165281;0,184543;0,644539;0,357771;0,467459;0,747884;0,549812;0,531764;0,419653;0,207334;0,464398;0,418936;0,662731;0,628483;0,528528;0,152661;0,537353;0,150401;0,524552;0,510864;0,573887;0,319023;0,519709;0,178351;0,426851;0,318882;0,348074;0,53648;0,570893;0,260031;0,599498;0,339574;0,603047;0,309181;0,266686;0,365592;0,19432;0,356851;0,174698;0,651912;0,333048;0,392612;0,450642;0,343385;0,677365;0,605879;0,541819;0,501393;0,274081;0,259103;0,261883;0,268225;0,320252;0,276922;0,299528;0,291213;0,33439;0,048362;0,177026;0,194794;0,182081;0,63558;0,359725;0,369848;0,553215;0,487661;0,349295;0,453062;0,351984;0,503688;0,050117;0,401456;0,565744;0,363281;0,453682;0,402996;0,408412;0,529936;0,285974;0,583866;0,40326;0,354585;0,031845;0,519353;0,43981;0,630273;0,644918;0,530543;0,112835;0,468379;0,090087;0,317669;0,351826;0,240876;0,223152;0,251627;0,493311;0,131375;0,064291;0,166761;0,450127;0,51468;0,5015;0,556376;0,26481;0,413387;0,106264;0,237254;0,541725;0,17347;0,440666;0,568329;0,474561;0,426874;0,487083;0,532362;0,060753;0,258907;0,307974;0,639623;0,32248;0,293236;0,533119;0,010711;0,3215;0,610372;0,677322;0,016209;0,524435;0,363908;0,298958;0,69813;0,129234;0,534846;0,640703;0,445388;0,357881
61;0,024227;0,084138;0,293333;0,290823;0,085942;0,151996;0,262736;0,063437;0,152662;0,13734;0,106287;0,313088;0,270864;0,262371;0,337984;0,390461;0,083335;0,271235;0,400467;0,142696;0,215385;0,384648;0,454223;0,046988;0,263914;0,247633;0,091265;0,053793;0,089405;0,065096;0,041492;0,095393;0,092555;0,14382;0,050785;0,129329;0,103864;0,181684;0,166802;0,184852;0,315297;0,188543;0,084235;0,164208;0,407459;0,017529;0,137186;0,262622;0,136487;0,113941;0,029494;0,086088;0,259496;0,184073;0,473644;0,273791;0,454129;0,182684;0,136052;0,296584;0;0,18539;0,098656;0,149593;0,139193;0,403861;0,128419;0,231236;0,474394;0,304657;0,315575;0,123097;0,122203;0,258962;0,122458;0,412256;0,390441;0,248887;0,154379;0,245322;0,153542;0,249692;0,294376;0,279202;0,024267;0,292441;0,13516;0,250226;0,025227;0,13372;0,244689;0,335723;0,07958;0,370586;0,071105;0,375843;0,043133;0,034098;0,142785;0,139811;0,137783;0,144483;0,411829;0,037155;0,096163;0,171502;0,048292;0,426758;0,381238;0,313486;0,288075;0,087196;0,08207;0,065939;0,053879;0,025271;0,027432;0,016948;0,018288;0,039559;0,274567;0,13128;0,126749;0,129021;0,382297;0,128324;0,102224;0,289226;0,250344;0,123694;0,233754;0,136095;0,208221;0,287196;0,108811;0,341171;0,137271;0,203728;0,133192;0,124837;0,301459;0,086165;0,35363;0,174765;0,123335;0,272206;0,222769;0,210523;0,358957;0,406645;0,305309;0,19061;0,265975;0,207393;0,123881;0,163832;0,10528;0,078721;0,088008;0,224987;0,169879;0,242165;0,143828;0,156749;0,29955;0,306327;0,303149;0,050503;0,123234;0,257984;0,096664;0,24549;0,13309;0,209408;0,594822;0,185482;0,170775;0,244024;0,308482;0,285308;0,086641;0,011535;0,386683;0,04733;0,177673;0,281325;0,299361;0,052736;0,349397;0,406246;0,284043;0,241785;0,06894;0,056208;0,433429;0,172443;0,305959;0,399594;0,158775;0,063733
62;0,209179;0,188138;0,408671;0,434637;0,270212;0,21488;0,406236;0,178513;0,034754;0,267139;0,221512;0,463612;0,08775;0,077217;0,496573;0,555845;0,19999;0,424373;0,556818;0,281986;0,4004;0,559023;0,629054;0,205832;0,085679;0,432258;0,275782;0,236087;0,274003;0,25025;0,226785;0,280763;0,277413;0,278714;0,233784;0,105329;0,081572;0,050108;0,139069;0,031183;0,169397;0,372412;0,20138;0,240112;0,565665;0,202895;0,269062;0,443906;0,268575;0,138146;0,210713;0,18599;0,374245;0,367834;0,652009;0,387769;0,633241;0,367173;0,31167;0,116943;0,18539;0;0,178953;0,092135;0,110227;0,561982;0,269053;0,382619;0,651678;0,463841;0,456436;0,307868;0,127417;0,390526;0,306314;0,576321;0,546761;0,427905;0,076282;0,430122;0,033606;0,426038;0,434766;0,458997;0,208983;0,439855;0,097705;0,361272;0,209255;0,263085;0,429409;0,489271;0,167266;0,520916;0,238001;0,525209;0,193375;0,159062;0,279613;0,08075;0,271263;0,10113;0,569704;0,222506;0,281275;0,349282;0,233434;0,591063;0,529108;0,462165;0,426144;0,184187;0,167178;0,164497;0,167537;0,210133;0,169554;0,191105;0,183131;0,224515;0,089181;0,091457;0,114349;0,097592;0,54766;0,270545;0,27027;0,459711;0,403097;0,260936;0,373698;0,266919;0,389497;0,10186;0,29332;0,488126;0,276089;0,363417;0,304031;0,304518;0,449913;0,195294;0,504448;0,318131;0,264997;0,100603;0,406934;0,35632;0,534385;0,563352;0,451765;0,059722;0,395787;0,045894;0,2352;0,275845;0,157016;0,120712;0,161415;0,39708;0,056865;0,057058;0,088063;0,341752;0,439213;0,432971;0,467324;0,162611;0,297907;0,132887;0,149138;0,428165;0,087155;0,356523;0,531979;0,368861;0,333501;0,400378;0,454147;0,129519;0,16864;0,196924;0,551897;0,217907;0,23422;0,417626;0,122364;0,218409;0,518878;0,58189;0,107832;0,422352;0,254144;0,199146;0,605806;0,057338;0,454799;0,557914;0,329143;0,248585
